fecha,macrosector_id,ise_indice,ise_var_anual,macrosector
2015-01,M01,98.892323,2.9601,Agropecuario
2015-02,M01,98.7017,2.2221,Agropecuario
2015-03,M01,97.046564,3.7479,Agropecuario
2015-04,M01,100.470248,4.1047,Agropecuario
2015-05,M01,98.128939,1.4892,Agropecuario
2015-06,M01,98.577383,3.7214,Agropecuario
2015-07,M01,103.391268,5.7183,Agropecuario
2015-08,M01,100.369194,8.1115,Agropecuario
2015-09,M01,101.858996,7.1254,Agropecuario
2015-10,M01,101.643786,3.3517,Agropecuario
2015-11,M01,98.822196,4.8077,Agropecuario
2015-12,M01,102.097405,4.4097,Agropecuario
2016-01,M01,97.006486,-1.907,Agropecuario
2016-02,M01,100.399876,1.7205,Agropecuario
2016-03,M01,100.011101,3.0548,Agropecuario
2016-04,M01,99.293324,-1.1714,Agropecuario
2016-05,M01,96.810194,-1.3439,Agropecuario
2016-06,M01,100.549867,2.0009,Agropecuario
2016-07,M01,91.496554,-11.5046,Agropecuario
2016-08,M01,110.004261,9.5996,Agropecuario
2016-09,M01,108.128272,6.1549,Agropecuario
2016-10,M01,106.765076,5.0385,Agropecuario
2016-11,M01,112.536817,13.8781,Agropecuario
2016-12,M01,109.838334,7.5819,Agropecuario
2017-01,M01,106.869035,10.1669,Agropecuario
2017-02,M01,109.226228,8.7912,Agropecuario
2017-03,M01,108.767693,8.7556,Agropecuario
2017-04,M01,102.530511,3.2602,Agropecuario
2017-05,M01,104.996789,8.4563,Agropecuario
2017-06,M01,113.697484,13.0757,Agropecuario
2017-07,M01,105.245372,15.0266,Agropecuario
2017-08,M01,111.803111,1.6353,Agropecuario
2017-09,M01,110.890178,2.5543,Agropecuario
2017-10,M01,108.741021,1.8507,Agropecuario
2017-11,M01,110.455016,-1.8499,Agropecuario
2017-12,M01,108.365128,-1.3412,Agropecuario
2018-01,M01,109.392094,2.3609,Agropecuario
2018-02,M01,110.433902,1.1057,Agropecuario
2018-03,M01,112.59374,3.5176,Agropecuario
2018-04,M01,109.385612,6.6859,Agropecuario
2018-05,M01,110.303208,5.0539,Agropecuario
2018-06,M01,109.751558,-3.4705,Agropecuario
2018-07,M01,110.531031,5.0222,Agropecuario
2018-08,M01,110.437447,-1.2215,Agropecuario
2018-09,M01,110.040217,-0.7665,Agropecuario
2018-10,M01,111.469319,2.509,Agropecuario
2018-11,M01,110.282791,-0.1559,Agropecuario
2018-12,M01,107.713052,-0.6017,Agropecuario
2019-01,M01,110.901739,1.38,Agropecuario
2019-02,M01,111.395833,0.871,Agropecuario
2019-03,M01,109.070102,-3.1295,Agropecuario
2019-04,M01,111.805356,2.2121,Agropecuario
2019-05,M01,116.862939,5.947,Agropecuario
2019-06,M01,110.403562,0.5941,Agropecuario
2019-07,M01,114.726973,3.7962,Agropecuario
2019-08,M01,115.844749,4.8963,Agropecuario
2019-09,M01,112.998068,2.688,Agropecuario
2019-10,M01,116.702899,4.6951,Agropecuario
2019-11,M01,113.687855,3.0876,Agropecuario
2019-12,M01,113.866071,5.7124,Agropecuario
2020-01,M01,117.880788,6.293,Agropecuario
2020-02,M01,120.106828,7.8199,Agropecuario
2020-03,M01,111.678468,2.3915,Agropecuario
2020-04,M01,113.930398,1.9007,Agropecuario
2020-05,M01,110.332187,-5.5884,Agropecuario
2020-06,M01,111.49218,0.986,Agropecuario
2020-07,M01,115.51183,0.6841,Agropecuario
2020-08,M01,112.903498,-2.539,Agropecuario
2020-09,M01,118.629351,4.9835,Agropecuario
2020-10,M01,115.635405,-0.9147,Agropecuario
2020-11,M01,114.285859,0.526,Agropecuario
2020-12,M01,122.510557,7.5918,Agropecuario
2021-01,M01,116.887001,-0.843,Agropecuario
2021-02,M01,117.73075,-1.9783,Agropecuario
2021-03,M01,127.931909,14.5538,Agropecuario
2021-04,M01,128.2612,12.5786,Agropecuario
2021-05,M01,108.167211,-1.9622,Agropecuario
2021-06,M01,121.717711,9.1715,Agropecuario
2021-07,M01,120.054939,3.933,Agropecuario
2021-08,M01,115.679303,2.4586,Agropecuario
2021-09,M01,123.25329,3.8978,Agropecuario
2021-10,M01,121.819876,5.3483,Agropecuario
2021-11,M01,121.996835,6.7471,Agropecuario
2021-12,M01,121.965855,-0.4446,Agropecuario
2022-01,M01,116.570364,-0.2709,Agropecuario
2022-02,M01,120.363376,2.2361,Agropecuario
2022-03,M01,120.736017,-5.6248,Agropecuario
2022-04,M01,124.523109,-2.9144,Agropecuario
2022-05,M01,120.451764,11.357,Agropecuario
2022-06,M01,120.093931,-1.3341,Agropecuario
2022-07,M01,116.733084,-2.7669,Agropecuario
2022-08,M01,120.374129,4.0585,Agropecuario
2022-09,M01,119.378344,-3.1439,Agropecuario
2022-10,M01,116.286218,-4.5425,Agropecuario
2022-11,M01,118.66652,-2.7298,Agropecuario
2022-12,M01,118.172907,-3.1098,Agropecuario
2023-01,M01,118.800216,1.9129,Agropecuario
2023-02,M01,120.358591,-0.004,Agropecuario
2023-03,M01,122.507823,1.4675,Agropecuario
2023-04,M01,117.000385,-6.0412,Agropecuario
2023-05,M01,120.508318,0.047,Agropecuario
2023-06,M01,122.263544,1.8066,Agropecuario
2023-07,M01,118.600246,1.5995,Agropecuario
2023-08,M01,120.947197,0.4761,Agropecuario
2023-09,M01,122.112,2.2899,Agropecuario
2023-10,M01,121.754667,4.7026,Agropecuario
2023-11,M01,127.63824,7.5604,Agropecuario
2023-12,M01,123.472532,4.4846,Agropecuario
2024-01,M01,129.476496,8.9868,Agropecuario
2024-02,M01,131.630523,9.3653,Agropecuario
2024-03,M01,118.135943,-3.5687,Agropecuario
2024-04,M01,126.749795,8.3328,Agropecuario
2024-05,M01,129.14813,7.1695,Agropecuario
2024-06,M01,124.255174,1.629,Agropecuario
2024-07,M01,134.981173,13.8119,Agropecuario
2024-08,M01,129.037586,6.6892,Agropecuario
2024-09,M01,128.309762,5.0755,Agropecuario
2024-10,M01,132.20245,8.581,Agropecuario
2024-11,M01,128.710592,0.8401,Agropecuario
2024-12,M01,132.545652,7.3483,Agropecuario
2025-01,M01,132.543596,2.3688,Agropecuario
2025-02,M01,132.354868,0.5503,Agropecuario
2025-03,M01,130.306429,10.3021,Agropecuario
2025-04,M01,136.453915,7.6561,Agropecuario
2025-05,M01,132.502899,2.5976,Agropecuario
2025-06,M01,131.699349,5.991,Agropecuario
2025-07,M01,137.502426,1.8679,Agropecuario
2025-08,M01,132.201307,2.4518,Agropecuario
2025-09,M01,135.833932,5.8641,Agropecuario
2025-10,M01,136.509304,3.2578,Agropecuario
2025-11,M01,127.971027,-0.5746,Agropecuario
2025-12,M01,127.374818,-3.9012,Agropecuario
2026-01,M01,128.392787,-3.1317,Agropecuario
2026-02,M01,128.984954,-2.5461,Agropecuario
2026-03,M01,132.909377,1.9976,Agropecuario
2015-01,M02,103.095649,-0.5304,Minería y energía
2015-02,M02,98.028413,-6.552,Minería y energía
2015-03,M02,102.24489,-0.6795,Minería y energía
2015-04,M02,102.786809,6.5793,Minería y energía
2015-05,M02,101.5488,4.1025,Minería y energía
2015-06,M02,100.213818,-1.0428,Minería y energía
2015-07,M02,98.154433,-1.7893,Minería y energía
2015-08,M02,98.218112,-3.8652,Minería y energía
2015-09,M02,99.243107,-2.3614,Minería y energía
2015-10,M02,99.697535,-2.2796,Minería y energía
2015-11,M02,98.894592,-0.5719,Minería y energía
2015-12,M02,97.873841,-2.9368,Minería y energía
2016-01,M02,97.758449,-5.1769,Minería y energía
2016-02,M02,102.381067,4.4402,Minería y energía
2016-03,M02,98.008212,-4.1437,Minería y energía
2016-04,M02,97.168278,-5.4662,Minería y energía
2016-05,M02,97.102701,-4.3783,Minería y energía
2016-06,M02,97.00453,-3.2024,Minería y energía
2016-07,M02,98.408732,0.2591,Minería y energía
2016-08,M02,96.859802,-1.383,Minería y energía
2016-09,M02,97.602112,-1.6535,Minería y energía
2016-10,M02,95.261687,-4.4493,Minería y energía
2016-11,M02,93.779714,-5.1721,Minería y energía
2016-12,M02,94.045697,-3.9113,Minería y energía
2017-01,M02,92.809563,-5.0624,Minería y energía
2017-02,M02,93.417665,-8.7549,Minería y energía
2017-03,M02,90.715391,-7.441,Minería y energía
2017-04,M02,91.743368,-5.583,Minería y energía
2017-05,M02,94.44138,-2.7407,Minería y energía
2017-06,M02,91.756494,-5.4101,Minería y energía
2017-07,M02,91.968604,-6.5443,Minería y energía
2017-08,M02,91.012328,-6.037,Minería y energía
2017-09,M02,89.679809,-8.1169,Minería y energía
2017-10,M02,94.123869,-1.1944,Minería y energía
2017-11,M02,88.453441,-5.6796,Minería y energía
2017-12,M02,88.213067,-6.2019,Minería y energía
2018-01,M02,88.12404,-5.0485,Minería y energía
2018-02,M02,87.58265,-6.2462,Minería y energía
2018-03,M02,88.583722,-2.3498,Minería y energía
2018-04,M02,88.946925,-3.0481,Minería y energía
2018-05,M02,90.056569,-4.6429,Minería y energía
2018-06,M02,90.867208,-0.9692,Minería y energía
2018-07,M02,90.279981,-1.8361,Minería y energía
2018-08,M02,91.743527,0.8034,Minería y energía
2018-09,M02,90.840104,1.2938,Minería y energía
2018-10,M02,87.613732,-6.9166,Minería y energía
2018-11,M02,92.582926,4.6685,Minería y energía
2018-12,M02,92.87184,5.2813,Minería y energía
2019-01,M02,94.13632,6.8225,Minería y energía
2019-02,M02,90.514852,3.3479,Minería y energía
2019-03,M02,91.783173,3.6118,Minería y energía
2019-04,M02,92.129626,3.5782,Minería y energía
2019-05,M02,89.526097,-0.589,Minería y energía
2019-06,M02,89.991574,-0.9636,Minería y energía
2019-07,M02,90.545109,0.2937,Minería y energía
2019-08,M02,91.383268,-0.3927,Minería y energía
2019-09,M02,90.998397,0.1743,Minería y energía
2019-10,M02,93.139069,6.3065,Minería y energía
2019-11,M02,94.286548,1.8401,Minería y energía
2019-12,M02,92.44572,-0.4588,Minería y energía
2020-01,M02,89.171456,-5.2741,Minería y energía
2020-02,M02,91.991725,1.6316,Minería y energía
2020-03,M02,84.156893,-8.309,Minería y energía
2020-04,M02,66.987995,-27.2894,Minería y energía
2020-05,M02,73.806447,-17.5587,Minería y energía
2020-06,M02,76.949239,-14.4928,Minería y energía
2020-07,M02,76.169362,-15.8769,Minería y energía
2020-08,M02,76.425151,-16.3686,Minería y energía
2020-09,M02,70.944284,-22.0379,Minería y energía
2020-10,M02,78.353059,-15.8752,Minería y energía
2020-11,M02,74.202032,-21.3016,Minería y energía
2020-12,M02,74.497637,-19.4147,Minería y energía
2021-01,M02,74.363352,-16.6063,Minería y energía
2021-02,M02,77.971343,-15.2409,Minería y energía
2021-03,M02,78.40788,-6.8313,Minería y energía
2021-04,M02,77.890064,16.2747,Minería y energía
2021-05,M02,74.052705,0.3337,Minería y energía
2021-06,M02,76.584915,-0.4735,Minería y energía
2021-07,M02,73.929847,-2.9402,Minería y energía
2021-08,M02,73.873696,-3.3385,Minería y energía
2021-09,M02,78.666263,10.8846,Minería y energía
2021-10,M02,78.577116,0.286,Minería y energía
2021-11,M02,84.838992,14.3351,Minería y energía
2021-12,M02,82.584227,10.8548,Minería y energía
2022-01,M02,78.108046,5.0357,Minería y energía
2022-02,M02,78.799744,1.0624,Minería y energía
2022-03,M02,77.51884,-1.1339,Minería y energía
2022-04,M02,78.512366,0.7989,Minería y energía
2022-05,M02,79.013037,6.6984,Minería y energía
2022-06,M02,78.698807,2.7602,Minería y energía
2022-07,M02,81.624201,10.4076,Minería y energía
2022-08,M02,81.392835,10.1784,Minería y energía
2022-09,M02,78.120069,-0.6943,Minería y energía
2022-10,M02,78.351576,-0.287,Minería y energía
2022-11,M02,77.043345,-9.1888,Minería y energía
2022-12,M02,78.112868,-5.4143,Minería y energía
2023-01,M02,79.636665,1.9571,Minería y energía
2023-02,M02,79.410776,0.7754,Minería y energía
2023-03,M02,81.933206,5.6946,Minería y energía
2023-04,M02,80.902711,3.0445,Minería y energía
2023-05,M02,83.118986,5.1965,Minería y energía
2023-06,M02,80.119113,1.8047,Minería y energía
2023-07,M02,82.672596,1.2844,Minería y energía
2023-08,M02,81.287966,-0.1288,Minería y energía
2023-09,M02,81.984324,4.9466,Minería y energía
2023-10,M02,79.630505,1.6323,Minería y energía
2023-11,M02,80.858042,4.9514,Minería y energía
2023-12,M02,78.004393,-0.1389,Minería y energía
2024-01,M02,80.272736,0.7987,Minería y energía
2024-02,M02,76.996249,-3.0406,Minería y energía
2024-03,M02,77.941969,-4.8713,Minería y energía
2024-04,M02,83.81907,3.6048,Minería y energía
2024-05,M02,79.58941,-4.2464,Minería y energía
2024-06,M02,76.844732,-4.0869,Minería y energía
2024-07,M02,78.872807,-4.5962,Minería y energía
2024-08,M02,77.420036,-4.7583,Minería y energía
2024-09,M02,77.047764,-6.0213,Minería y energía
2024-10,M02,79.381088,-0.3132,Minería y energía
2024-11,M02,75.646293,-6.4456,Minería y energía
2024-12,M02,72.645053,-6.8706,Minería y energía
2025-01,M02,75.195059,-6.3255,Minería y energía
2025-02,M02,76.473779,-0.6786,Minería y energía
2025-03,M02,73.575904,-5.6017,Minería y energía
2025-04,M02,71.524884,-14.6675,Minería y energía
2025-05,M02,69.128755,-13.1433,Minería y energía
2025-06,M02,72.960495,-5.0547,Minería y energía
2025-07,M02,70.886426,-10.1256,Minería y energía
2025-08,M02,71.988042,-7.0163,Minería y energía
2025-09,M02,73.318453,-4.8403,Minería y energía
2025-10,M02,73.066373,-7.9549,Minería y energía
2025-11,M02,72.537748,-4.1093,Minería y energía
2025-12,M02,74.079504,1.9746,Minería y energía
2026-01,M02,74.431688,-1.0152,Minería y energía
2026-02,M02,75.168837,-1.7064,Minería y energía
2026-03,M02,74.541592,1.3125,Minería y energía
2015-01,M03,96.332901,0.0397,Manufactura
2015-02,M03,99.336354,1.186,Manufactura
2015-03,M03,98.461806,0.9542,Manufactura
2015-04,M03,99.348983,0.1511,Manufactura
2015-05,M03,98.012099,-1.6406,Manufactura
2015-06,M03,99.561888,4.8082,Manufactura
2015-07,M03,101.49517,0.8285,Manufactura
2015-08,M03,98.288834,3.5677,Manufactura
2015-09,M03,102.20937,2.6732,Manufactura
2015-10,M03,102.616056,2.3704,Manufactura
2015-11,M03,101.258357,5.7639,Manufactura
2015-12,M03,103.078181,3.5966,Manufactura
2016-01,M03,101.515158,5.3795,Manufactura
2016-02,M03,104.560181,5.2587,Manufactura
2016-03,M03,102.718245,4.3229,Manufactura
2016-04,M03,103.23527,3.9118,Manufactura
2016-05,M03,102.993641,5.0826,Manufactura
2016-06,M03,105.109971,5.5725,Manufactura
2016-07,M03,95.251856,-6.1513,Manufactura
2016-08,M03,106.67525,8.5324,Manufactura
2016-09,M03,105.224199,2.9497,Manufactura
2016-10,M03,102.706975,0.0886,Manufactura
2016-11,M03,103.650101,2.362,Manufactura
2016-12,M03,105.044782,1.9079,Manufactura
2017-01,M03,102.869275,1.3339,Manufactura
2017-02,M03,103.027243,-1.4661,Manufactura
2017-03,M03,103.016901,0.2908,Manufactura
2017-04,M03,98.635158,-4.4559,Manufactura
2017-05,M03,100.268695,-2.6457,Manufactura
2017-06,M03,102.173922,-2.7933,Manufactura
2017-07,M03,99.046857,3.9842,Manufactura
2017-08,M03,101.845845,-4.5272,Manufactura
2017-09,M03,101.917036,-3.143,Manufactura
2017-10,M03,99.932176,-2.7017,Manufactura
2017-11,M03,102.130992,-1.4656,Manufactura
2017-12,M03,101.322053,-3.5439,Manufactura
2018-01,M03,101.046401,-1.772,Manufactura
2018-02,M03,102.038554,-0.9596,Manufactura
2018-03,M03,103.290373,0.2655,Manufactura
2018-04,M03,102.258849,3.6738,Manufactura
2018-05,M03,103.130608,2.8542,Manufactura
2018-06,M03,102.6755,0.4909,Manufactura
2018-07,M03,101.705769,2.6845,Manufactura
2018-08,M03,104.492806,2.599,Manufactura
2018-09,M03,102.836056,0.9017,Manufactura
2018-10,M03,104.459925,4.5308,Manufactura
2018-11,M03,105.470567,3.2699,Manufactura
2018-12,M03,100.722602,-0.5916,Manufactura
2019-01,M03,103.09317,2.0256,Manufactura
2019-02,M03,104.234082,2.1517,Manufactura
2019-03,M03,101.146579,-2.0755,Manufactura
2019-04,M03,104.514408,2.2057,Manufactura
2019-05,M03,105.749741,2.5396,Manufactura
2019-06,M03,101.469992,-1.1741,Manufactura
2019-07,M03,104.732297,2.9758,Manufactura
2019-08,M03,105.010489,0.4954,Manufactura
2019-09,M03,103.73078,0.87,Manufactura
2019-10,M03,106.246639,1.7104,Manufactura
2019-11,M03,103.675289,-1.7022,Manufactura
2019-12,M03,105.351828,4.596,Manufactura
2020-01,M03,106.575952,3.3783,Manufactura
2020-02,M03,105.755254,1.4594,Manufactura
2020-03,M03,90.332465,-10.6915,Manufactura
2020-04,M03,66.085473,-36.769,Manufactura
2020-05,M03,75.339922,-28.7564,Manufactura
2020-06,M03,87.565345,-13.7032,Manufactura
2020-07,M03,94.338052,-9.9246,Manufactura
2020-08,M03,94.703856,-9.8149,Manufactura
2020-09,M03,100.61877,-3.0001,Manufactura
2020-10,M03,103.983113,-2.1304,Manufactura
2020-11,M03,102.508271,-1.1256,Manufactura
2020-12,M03,105.633085,0.267,Manufactura
2021-01,M03,103.591244,-2.8005,Manufactura
2021-02,M03,107.32116,1.4807,Manufactura
2021-03,M03,107.892763,19.4396,Manufactura
2021-04,M03,105.69694,59.9397,Manufactura
2021-05,M03,84.91082,12.7036,Manufactura
2021-06,M03,106.015263,21.0699,Manufactura
2021-07,M03,110.583393,17.2203,Manufactura
2021-08,M03,110.859688,17.0593,Manufactura
2021-09,M03,112.250742,11.5604,Manufactura
2021-10,M03,110.255431,6.0321,Manufactura
2021-11,M03,113.276747,10.505,Manufactura
2021-12,M03,114.854453,8.7296,Manufactura
2022-01,M03,112.986168,9.0692,Manufactura
2022-02,M03,113.70259,5.9461,Manufactura
2022-03,M03,115.926872,7.4464,Manufactura
2022-04,M03,116.199316,9.9363,Manufactura
2022-05,M03,116.179867,36.8258,Manufactura
2022-06,M03,116.136425,9.5469,Manufactura
2022-07,M03,114.585474,3.6191,Manufactura
2022-08,M03,120.033366,8.275,Manufactura
2022-09,M03,118.724711,5.7674,Manufactura
2022-10,M03,115.965649,5.1791,Manufactura
2022-11,M03,116.810792,3.1198,Manufactura
2022-12,M03,115.311077,0.3976,Manufactura
2023-01,M03,116.476164,3.0889,Manufactura
2023-02,M03,117.691883,3.5085,Manufactura
2023-03,M03,117.948148,1.7436,Manufactura
2023-04,M03,113.042236,-2.717,Manufactura
2023-05,M03,115.773662,-0.3496,Manufactura
2023-06,M03,114.496199,-1.4123,Manufactura
2023-07,M03,111.146612,-3.0011,Manufactura
2023-08,M03,113.25996,-5.6429,Manufactura
2023-09,M03,114.29322,-3.7326,Manufactura
2023-10,M03,111.160934,-4.1432,Manufactura
2023-11,M03,113.647149,-2.7083,Manufactura
2023-12,M03,111.054512,-3.6914,Manufactura
2024-01,M03,112.969826,-3.0103,Manufactura
2024-02,M03,112.628848,-4.3019,Manufactura
2024-03,M03,109.439854,-7.2136,Manufactura
2024-04,M03,112.082056,-0.8494,Manufactura
2024-05,M03,111.901958,-3.3442,Manufactura
2024-06,M03,108.915417,-4.8742,Manufactura
2024-07,M03,112.146745,0.8998,Manufactura
2024-08,M03,109.788429,-3.0651,Manufactura
2024-09,M03,109.745504,-3.979,Manufactura
2024-10,M03,112.61095,1.3044,Manufactura
2024-11,M03,110.502496,-2.767,Manufactura
2024-12,M03,112.120457,0.9598,Manufactura
2025-01,M03,113.306631,0.2981,Manufactura
2025-02,M03,113.065549,0.3877,Manufactura
2025-03,M03,110.195004,0.69,Manufactura
2025-04,M03,113.207734,1.0043,Manufactura
2025-05,M03,114.198952,2.0527,Manufactura
2025-06,M03,111.32082,2.2085,Manufactura
2025-07,M03,118.183042,5.3825,Manufactura
2025-08,M03,112.418484,2.3956,Manufactura
2025-09,M03,115.097671,4.8769,Manufactura
2025-10,M03,115.15997,2.2636,Manufactura
2025-11,M03,111.770115,1.1471,Manufactura
2025-12,M03,111.941897,-0.1593,Manufactura
2026-01,M03,114.483648,1.0388,Manufactura
2026-02,M03,115.881113,2.4902,Manufactura
2026-03,M03,115.198262,4.5404,Manufactura
2015-01,M04,99.319937,-0.8571,Electricidad y agua
2015-02,M04,99.68355,-0.324,Electricidad y agua
2015-03,M04,99.519817,-0.4865,Electricidad y agua
2015-04,M04,98.915083,-2.56,Electricidad y agua
2015-05,M04,100.129211,-1.7996,Electricidad y agua
2015-06,M04,99.984818,-1.4807,Electricidad y agua
2015-07,M04,100.275898,-1.7239,Electricidad y agua
2015-08,M04,100.065821,-0.7445,Electricidad y agua
2015-09,M04,101.310247,0.8513,Electricidad y agua
2015-10,M04,101.28093,0.8445,Electricidad y agua
2015-11,M04,99.404946,-0.1264,Electricidad y agua
2015-12,M04,100.109745,0.0495,Electricidad y agua
2016-01,M04,100.462691,1.1506,Electricidad y agua
2016-02,M04,101.068997,1.3898,Electricidad y agua
2016-03,M04,99.943475,0.4257,Electricidad y agua
2016-04,M04,98.28222,-0.6398,Electricidad y agua
2016-05,M04,98.765497,-1.362,Electricidad y agua
2016-06,M04,99.95205,-0.0328,Electricidad y agua
2016-07,M04,97.880158,-2.3891,Electricidad y agua
2016-08,M04,100.879988,0.8136,Electricidad y agua
2016-09,M04,100.459598,-0.8396,Electricidad y agua
2016-10,M04,100.473354,-0.7974,Electricidad y agua
2016-11,M04,100.928422,1.5326,Electricidad y agua
2016-12,M04,100.805986,0.6955,Electricidad y agua
2017-01,M04,100.563995,0.1008,Electricidad y agua
2017-02,M04,102.020953,0.9419,Electricidad y agua
2017-03,M04,102.02803,2.0857,Electricidad y agua
2017-04,M04,102.115636,3.9004,Electricidad y agua
2017-05,M04,102.352714,3.6321,Electricidad y agua
2017-06,M04,102.715382,2.7647,Electricidad y agua
2017-07,M04,102.413395,4.6314,Electricidad y agua
2017-08,M04,103.397874,2.4959,Electricidad y agua
2017-09,M04,104.19985,3.7231,Electricidad y agua
2017-10,M04,103.883159,3.3937,Electricidad y agua
2017-11,M04,104.439482,3.4788,Electricidad y agua
2017-12,M04,104.407518,3.5727,Electricidad y agua
2018-01,M04,104.178903,3.5946,Electricidad y agua
2018-02,M04,103.183167,1.1392,Electricidad y agua
2018-03,M04,104.554127,2.4759,Electricidad y agua
2018-04,M04,104.569844,2.4034,Electricidad y agua
2018-05,M04,104.844827,2.4348,Electricidad y agua
2018-06,M04,105.606673,2.8149,Electricidad y agua
2018-07,M04,106.118098,3.6174,Electricidad y agua
