trimestre,ciiu,macrosector,var_pib_pct,var_pib_norm,momentum,momentum_norm,icds,estado,estado_nombre,vulnerabilidad,color,macrosector_id,icds_original,icds_star,ajuste_mip
2020T3,A,Agropecuario,0.7427,0.3677583182588305,2.474475,0.4406211236087979,0.3896171598638207,S4,Decrecimiento,Media,#BA7517,M01,0.3896171598638207,0.3627,0.0269
2020T3,B,Minería y energía,-18.1896,0.2104436598593896,-10.00805,0.2689118025247032,0.2279841026589836,S4,Decrecimiento,Media,#BA7517,M02,0.2279841026589836,0.1791,0.0489
2020T3,C,Manufactura,-7.7092,0.2975287232637039,-8.747850000000001,0.2862470841628474,0.294144231533447,S4,Decrecimiento,Media,#BA7517,M03,0.294144231533447,0.2395,0.0546
2020T3,D + E,Electricidad y servicios públicos,-5.6857,0.314342645041368,-2.851475,0.3673574803452888,0.3302470956325442,S4,Decrecimiento,Media,#BA7517,M04,0.3302470956325442,0.2795,0.0507
2020T3,F,Construcción,-30.0986,0.1114878928961076,-24.235825,0.0731948633807995,0.0999999840415152,S5,Contracción,Alta,#E24B4A,M05,0.0999999840415152,0.0393,0.0607
2020T3,G + H + I,"Comercio, transporte y turismo",-20.1147,0.194447375790113,-11.3165,0.2509127950184107,0.2113870015586023,S4,Decrecimiento,Media,#BA7517,M06,0.2113870015586023,0.1678,0.0436
2020T3,J,TIC y economía digital,-2.1331,0.343862357671627,-2.0445250000000006,0.3784578656158018,0.3542410100548794,S4,Decrecimiento,Media,#BA7517,M07,0.3542410100548794,0.3187,0.0356
2020T3,K,Financiero y seguros,2.1149,0.3791603758142101,2.646325,0.4429850881775291,0.3983077895232058,S4,Decrecimiento,Media,#BA7517,M08,0.3983077895232058,0.3727,0.0256
2020T3,L,Inmobiliario,1.359,0.3728793560604487,1.5237249999999998,0.427542628911555,0.3892783379157806,S4,Decrecimiento,Media,#BA7517,M09,0.3892783379157806,0.3755,0.0137
2020T3,M + N,Servicios profesionales,-8.1898,0.2935352610416405,-4.2844,0.3476461976589392,0.3097685420268301,S4,Decrecimiento,Media,#BA7517,M10,0.3097685420268301,0.2842,0.0256
2020T3,O + P + Q,"Gobierno, educación y salud",-1.8137,0.3465163564933646,0.3831999999999999,0.4118535937660666,0.3661175276751751,S4,Decrecimiento,Media,#BA7517,M11,0.3661175276751751,0.3334,0.0327
2020T3,R + S + T,"Arte, recreación y otros servicios",-11.1004,0.2693501358990317,-7.434425000000001,0.304314527652436,0.279839453425053,S4,Decrecimiento,Media,#BA7517,M12,0.279839453425053,0.2441,0.0357
2020T4,A,Agropecuario,2.6668,0.3837462930018023,1.99545,0.4340316669457983,0.398831905185001,S4,Decrecimiento,Media,#BA7517,M01,0.398831905185001,0.3768,0.022
2020T4,B,Minería y energía,-18.2916,0.2095961085763049,-15.139174999999998,0.1983281673909762,0.2062157262207063,S4,Decrecimiento,Media,#BA7517,M02,0.2062157262207063,0.1633,0.043
2020T4,C,Manufactura,-1.0775,0.3526336825189224,-9.353375000000002,0.2779174964672933,0.3302188267034336,S4,Decrecimiento,Media,#BA7517,M03,0.3302188267034336,0.2835,0.0467
2020T4,D + E,Electricidad y servicios públicos,-2.004,0.3449350916975705,-3.814575,0.3541090993377529,0.3476872939896251,S4,Decrecimiento,Media,#BA7517,M04,0.3476872939896251,0.3019,0.0457
2020T4,F,Construcción,-26.1429,0.1443570949598119,-29.556775,0.0,0.1010499664718683,S5,Contracción,Alta,#E24B4A,M05,0.1010499664718683,0.0478,0.0532
2020T4,G + H + I,"Comercio, transporte y turismo",-5.1624,0.3186909154966443,-13.681075,0.218385756786769,0.2885993678836817,S4,Decrecimiento,Media,#BA7517,M06,0.2885993678836817,0.2526,0.036
2020T4,J,TIC y economía digital,-3.3899,0.3334191963718158,-2.7133000000000003,0.3692582124039704,0.3441709011814621,S4,Decrecimiento,Media,#BA7517,M07,0.3441709011814621,0.312,0.0322
2020T4,K,Financiero y seguros,3.2187,0.3883322101893944,2.230125,0.4372598507407766,0.403010502354809,S3,Estabilidad,Moderada,#378ADD,M08,0.403010502354809,0.3796,0.0234
2020T4,L,Inmobiliario,1.7751,0.3763368667358556,1.443375,0.4264373361964106,0.3913670075740221,S4,Decrecimiento,Media,#BA7517,M09,0.3913670075740221,0.3787,0.0127
2020T4,M + N,Servicios profesionales,-3.5819,0.3318238057213035,-5.757725,0.3273791735202954,0.3304904160610011,S4,Decrecimiento,Media,#BA7517,M10,0.3304904160610011,0.3081,0.0224
2020T4,O + P + Q,"Gobierno, educación y salud",4.0742,0.3954408388431091,0.231025,0.4097602780357979,0.3997366706009157,S4,Decrecimiento,Media,#BA7517,M11,0.3997366706009157,0.3718,0.028
2020T4,R + S + T,"Arte, recreación y otros servicios",-5.71,0.3141407284121625,-11.74585,0.2450066664901316,0.2934005098355532,S4,Decrecimiento,Media,#BA7517,M12,0.2934005098355532,0.262,0.0314
2021T1,A,Agropecuario,4.0286,0.3950619335636124,1.5961,0.4285382177137773,0.4051048188086619,S3,Estabilidad,Moderada,#378ADD,M01,0.4051048188086619,0.3865,0.0186
2021T1,B,Minería y energía,-14.0414,0.2449124072367584,-17.852224999999997,0.1610075152338843,0.2197409396358962,S4,Decrecimiento,Media,#BA7517,M02,0.2197409396358962,0.1808,0.0389
2021T1,C,Manufactura,4.8583,0.4019561815986645,-7.835950000000001,0.2987911591714363,0.371006674870496,S4,Decrecimiento,Media,#BA7517,M03,0.371006674870496,0.3307,0.0403
2021T1,D + E,Electricidad y servicios públicos,-1.3723,0.3501840931242817,-4.62405,0.3429739802264716,0.3480210592549386,S4,Decrecimiento,Media,#BA7517,M04,0.3480210592549386,0.3061,0.042
2021T1,F,Construcción,-7.0506,0.303001245568013,-26.701975,0.0392705618319109,0.2238820404471824,S4,Decrecimiento,Media,#BA7517,M05,0.2238820404471824,0.1821,0.0418
2021T1,G + H + I,"Comercio, transporte y turismo",-1.5194,0.3489617912248529,-14.826825,0.202624846663849,0.3050607078565517,S4,Decrecimiento,Media,#BA7517,M06,0.3050607078565517,0.2744,0.0307
2021T1,J,TIC y economía digital,3.363,0.3895312459751701,-2.018050000000001,0.3788220550947495,0.3863184887110438,S4,Decrecimiento,Media,#BA7517,M07,0.3863184887110438,0.3599,0.0264
2021T1,K,Financiero y seguros,5.0303,0.4033853857230817,2.895925,0.4464185799223957,0.4162953439828758,S3,Estabilidad,Moderada,#378ADD,M08,0.4162953439828758,0.3969,0.0194
2021T1,L,Inmobiliario,1.9144,0.3774943558901075,1.428,0.4262258380570784,0.3921138005401987,S4,Decrecimiento,Media,#BA7517,M09,0.3921138005401987,0.3822,0.0099
2021T1,M + N,Servicios profesionales,1.0807,0.3705668705498364,-5.788275,0.3269589284369394,0.3574844879159673,S4,Decrecimiento,Media,#BA7517,M10,0.3574844879159673,0.3386,0.0189
2021T1,O + P + Q,"Gobierno, educación y salud",6.8389,0.4184136332778547,1.657575,0.4293838663716927,0.4217047032060061,S3,Estabilidad,Moderada,#378ADD,M11,0.4217047032060061,0.399,0.0227
2021T1,R + S + T,"Arte, recreación y otros servicios",9.4582,0.4401782516678895,-10.323925,0.2645666334345201,0.3874947661978786,S4,Decrecimiento,Media,#BA7517,M12,0.3874947661978786,0.3636,0.0239
2021T2,A,Agropecuario,6.4681,0.415332535084053,3.47655,0.4544056438020557,0.4270544676994537,S3,Estabilidad,Moderada,#378ADD,M01,0.4270544676994537,0.4237,0.0034
2021T2,B,Minería y energía,5.2175,0.4049408916073311,-11.326275,0.2507783303477133,0.3586921232294457,S4,Decrecimiento,Media,#BA7517,M02,0.3586921232294457,0.3487,0.01
2021T2,C,Manufactura,31.0462,0.6195599879348582,6.77945,0.4998402587224068,0.5836440691711228,S3,Estabilidad,Moderada,#378ADD,M03,0.5836440691711228,0.5737,0.0099
2021T2,D + E,Electricidad y servicios públicos,9.4657,0.4402405716151751,0.1009250000000001,0.4079706254876924,0.4305595877769302,S3,Estabilidad,Moderada,#378ADD,M04,0.4305595877769302,0.4155,0.0151
2021T2,F,Construcción,23.833,0.5596231554334269,-9.864775000000002,0.2708826900637486,0.4730010158225234,S3,Estabilidad,Moderada,#378ADD,M05,0.4730010158225234,0.4683,0.0047
2021T2,G + H + I,"Comercio, transporte y turismo",39.9034,0.6931573528813003,3.276724999999999,0.4516568557895639,0.6207072037537793,S2,Crecimiento,Moderada,#1D9E75,M06,0.6207072037537793,0.6154,0.0053
2021T2,J,TIC y economía digital,11.7779,0.4594533958970209,2.404475,0.4396582052508626,0.4535148387031734,S3,Estabilidad,Moderada,#378ADD,M07,0.4535148387031734,0.446,0.0075
2021T2,K,Financiero y seguros,3.318,0.3891573262914562,3.420475,0.4536342774174668,0.4085004116292594,S3,Estabilidad,Moderada,#378ADD,M08,0.4085004116292594,0.3967,0.0118
2021T2,L,Inmobiliario,3.2265,0.3883970229345715,2.06875,0.4350399800263221,0.4023899100620967,S3,Estabilidad,Moderada,#378ADD,M09,0.4023899100620967,0.3998,0.0026
2021T2,M + N,Servicios profesionales,14.2711,0.4801702082400265,0.895025,0.4188942464596416,0.461787419705911,S3,Estabilidad,Moderada,#378ADD,M10,0.461787419705911,0.4563,0.0055
2021T2,O + P + Q,"Gobierno, educación y salud",10.2653,0.4468847089284541,4.841175,0.4731773932905913,0.4547725142370953,S3,Estabilidad,Moderada,#378ADD,M11,0.4547725142370953,0.448,0.0068
2021T2,R + S + T,"Arte, recreación y otros servicios",76.8309,1.0,17.369675,0.6455191453962015,0.8936557436188604,S1,Aceleración,Baja,#639922,M12,0.8936557436188604,0.8891,0.0046
2021T3,A,Agropecuario,3.1744,0.3879641070340939,4.084475,0.4627682458413104,0.4104053486762588,S3,Estabilidad,Moderada,#378ADD,M01,0.4104053486762588,0.4065,0.0039
2021T3,B,Minería y energía,2.4005,0.381533519406847,-6.178749999999999,0.321587563496728,0.3635497326338113,S4,Decrecimiento,Media,#BA7517,M02,0.3635497326338113,0.354,0.0096
2021T3,C,Manufactura,14.9211,0.4855712703381147,12.437024999999998,0.5776657277066346,0.5131996075486707,S3,Estabilidad,Moderada,#378ADD,M03,0.5131996075486707,0.5026,0.0106
2021T3,D + E,Electricidad y servicios públicos,8.6314,0.4333081006791212,3.6802,0.4572070484248203,0.4404777850028309,S3,Estabilidad,Moderada,#378ADD,M04,0.4404777850028309,0.4259,0.0146
2021T3,F,Construcción,-0.2535,0.3594805673940374,-2.4035000000000006,0.3735198139366613,0.3636923413568245,S4,Decrecimiento,Media,#BA7517,M05,0.3636923413568245,0.3535,0.0102
2021T3,G + H + I,"Comercio, transporte y turismo",31.0453,0.6195525095411839,16.066724999999998,0.6275957957608895,0.6219654954070956,S2,Crecimiento,Moderada,#1D9E75,M06,0.6219654954070956,0.6161,0.0059
2021T3,J,TIC y economía digital,14.2392,0.4799051407309049,6.49755,0.4959624489352359,0.4847223331922042,S3,Estabilidad,Moderada,#378ADD,M07,0.4847223331922042,0.4803,0.0045
2021T3,K,Financiero y seguros,2.2446,0.3802380954359363,3.4529,0.454080314956839,0.4023907612922071,S3,Estabilidad,Moderada,#378ADD,M08,0.4023907612922071,0.3906,0.0118
2021T3,L,Inmobiliario,2.5526,0.3827973679377996,2.36715,0.439144763426435,0.3997015865843902,S4,Decrecimiento,Media,#BA7517,M09,0.3997015865843902,0.3957,0.004
2021T3,M + N,Servicios profesionales,12.9731,0.4693847026964595,6.1857500000000005,0.4916733354494611,0.4760712925223599,S3,Estabilidad,Moderada,#378ADD,M10,0.4760712925223599,0.4713,0.0047
2021T3,O + P + Q,"Gobierno, educación y salud",10.5386,0.4491556478075427,7.92925,0.5156568805503217,0.4691060176303764,S3,Estabilidad,Moderada,#378ADD,M11,0.4691060176303764,0.463,0.0061
2021T3,R + S + T,"Arte, recreación y otros servicios",33.8144,0.6425618650116703,28.598375000000004,0.7999808791926069,0.6897875692659512,S2,Crecimiento,Moderada,#1D9E75,M12,0.6897875692659512,0.6849,0.0049
2021T4,A,Agropecuario,4.0443,0.395192389986597,4.428850000000001,0.4675054602629386,0.4168863110694995,S3,Estabilidad,Moderada,#378ADD,M01,0.4168863110694995,0.4124,0.0045
2021T4,B,Minería y energía,7.703,0.4255937221377902,0.3199000000000003,0.4109828404509622,0.4212104576317418,S3,Estabilidad,Moderada,#378ADD,M02,0.4212104576317418,0.4147,0.0065
2021T4,C,Manufactura,8.2742,0.4303400093230641,14.77495,0.6098261691634339,0.484185857275175,S3,Estabilidad,Moderada,#378ADD,M03,0.484185857275175,0.4741,0.0101
2021T4,D + E,Electricidad y servicios públicos,7.0541,0.4202018002986372,5.944725,0.4883578012034416,0.4406486005700785,S3,Estabilidad,Moderada,#378ADD,M04,0.4406486005700785,0.4281,0.0126
2021T4,F,Construcción,5.8129,0.40988826448918,5.58545,0.4834156227313386,0.4319464719618275,S3,Estabilidad,Moderada,#378ADD,M05,0.4319464719618275,0.4246,0.0073
2021T4,G + H + I,"Comercio, transporte y turismo",19.9832,0.5276339110253958,22.353125,0.7140713666940984,0.5835651477260066,S3,Estabilidad,Moderada,#378ADD,M06,0.5835651477260066,0.578,0.0055
2021T4,J,TIC y economía digital,20.6767,0.5333964288177407,12.5142,0.5787273451962583,0.546995703731296,S3,Estabilidad,Moderada,#378ADD,M07,0.546995703731296,0.5437,0.0033
2021T4,K,Financiero y seguros,4.2471,0.3968775213612006,3.71,0.45761697652577,0.4150993579105714,S3,Estabilidad,Moderada,#378ADD,M08,0.4150993579105714,0.4047,0.0104
2021T4,L,Inmobiliario,2.2987,0.3806876299890233,2.49805,0.440945420755774,0.3987649672190485,S4,Decrecimiento,Media,#BA7517,M09,0.3987649672190485,0.3959,0.0029
2021T4,M + N,Servicios profesionales,10.9518,0.4525890614366659,9.819175,0.5416546445163348,0.4793087363605665,S3,Estabilidad,Moderada,#378ADD,M10,0.4793087363605665,0.475,0.0043
2021T4,O + P + Q,"Gobierno, educación y salud",6.4762,0.4153998406271214,8.52975,0.5239173444637526,0.4479550917781107,S3,Estabilidad,Moderada,#378ADD,M11,0.4479550917781107,0.4416,0.0064
2021T4,R + S + T,"Arte, recreación y otros servicios",31.5369,0.6236373743525996,37.9101,0.9280727498575396,0.7149679870040816,S2,Crecimiento,Moderada,#1D9E75,M12,0.7149679870040816,0.7104,0.0046
2022T1,A,Agropecuario,-1.4591,0.3494628436010293,3.056925,0.4486332921456469,0.3792139781644146,S4,Decrecimiento,Media,#BA7517,M01,0.3792139781644146,0.3733,0.0059
2022T1,B,Minería y energía,2.1374,0.379347335656067,4.3646,0.4666216387701195,0.4055296265902827,S3,Estabilidad,Moderada,#378ADD,M02,0.4055296265902827,0.3979,0.0076
2022T1,C,Manufactura,8.1153,0.4290196573732391,15.5892,0.6210269730627029,0.4866218520800782,S3,Estabilidad,Moderada,#378ADD,M03,0.4866218520800782,0.4739,0.0127
2022T1,D + E,Electricidad y servicios públicos,5.8674,0.4103411227727889,7.75465,0.5132550870461001,0.4412153120547822,S3,Estabilidad,Moderada,#378ADD,M04,0.4412153120547822,0.428,0.0132
2022T1,F,Construcción,5.0697,0.4037127731794889,8.615525,0.5250972633516369,0.4401281202311332,S3,Estabilidad,Moderada,#378ADD,M05,0.4401281202311332,0.4324,0.0077
2022T1,G + H + I,"Comercio, transporte y turismo",15.0427,0.4865816844167725,26.49365,0.7710283314653865,0.5719156785313567,S3,Estabilidad,Moderada,#378ADD,M06,0.5719156785313567,0.5656,0.0063
2022T1,J,TIC y economía digital,20.8404,0.5347566655338285,16.88355,0.6388320212997541,0.5659792722636061,S3,Estabilidad,Moderada,#378ADD,M07,0.5659792722636061,0.562,0.0039
2022T1,K,Financiero y seguros,-3.1372,0.3355189631290264,1.668125,0.4295289919242101,0.3637219717675815,S4,Decrecimiento,Media,#BA7517,M08,0.3637219717675815,0.3483,0.0154
2022T1,L,Inmobiliario,2.2835,0.3805613282291912,2.590325,0.4422147534911809,0.3990573558077881,S4,Decrecimiento,Media,#BA7517,M09,0.3990573558077881,0.3956,0.0034
2022T1,M + N,Servicios profesionales,8.6058,0.4330953819257196,11.70045,0.5675334192852602,0.4734267931335817,S3,Estabilidad,Moderada,#378ADD,M10,0.4734267931335817,0.4683,0.0051
2022T1,O + P + Q,"Gobierno, educación y salud",3.4448,0.3902109488668987,7.681225,0.5122450544685087,0.4268211805473816,S3,Estabilidad,Moderada,#378ADD,M11,0.4268211805473816,0.4186,0.0082
2022T1,R + S + T,"Arte, recreación y otros servicios",30.3734,0.6139694731970217,43.1389,1.0,0.7297786312379151,S2,Crecimiento,Moderada,#1D9E75,M12,0.7297786312379151,0.7247,0.0051
2022T2,A,Agropecuario,2.1101,0.3791204910479473,1.967425,0.4336461557032107,0.3954781904445263,S4,Decrecimiento,Media,#BA7517,M01,0.3954781904445263,0.3914,0.0041
2022T2,B,Minería y energía,3.2754,0.3888033489908738,3.879075,0.4599427682595973,0.4101451747714908,S3,Estabilidad,Moderada,#378ADD,M02,0.4101451747714908,0.404,0.0061
2022T2,C,Manufactura,17.8757,0.5101220058381326,12.296575,0.57573370080132,0.5298055143270888,S3,Estabilidad,Moderada,#378ADD,M03,0.5298055143270888,0.5203,0.0095
2022T2,D + E,Electricidad y servicios públicos,7.5527,0.4243448303941861,7.276400000000001,0.5066762912649206,0.4490442686554065,S3,Estabilidad,Moderada,#378ADD,M04,0.4490442686554065,0.4386,0.0105
2022T2,F,Construcción,9.4258,0.4399090294956156,5.013725,0.4755509870429019,0.4506016167598015,S3,Estabilidad,Moderada,#378ADD,M05,0.4506016167598015,0.4462,0.0044
2022T2,G + H + I,"Comercio, transporte y turismo",23.1634,0.5540592305397655,22.30865,0.713459569637396,0.6018793322690545,S2,Crecimiento,Moderada,#1D9E75,M06,0.6018793322690545,0.598,0.0038
2022T2,J,TIC y economía digital,16.6571,0.4999962608031628,18.10335,0.6556115614856043,0.5466808510078952,S3,Estabilidad,Moderada,#378ADD,M07,0.5466808510078952,0.5451,0.0016
2022T2,K,Financiero y seguros,11.3879,0.4562127586381679,3.6856,0.4572813306981468,0.4565333302561616,S3,Estabilidad,Moderada,#378ADD,M08,0.4565333302561616,0.4507,0.0058
2022T2,L,Inmobiliario,2.0709,0.3787947654568011,2.301425,0.4382406518682165,0.3966285313802257,S4,Decrecimiento,Media,#BA7517,M09,0.3966285313802257,0.3948,0.0018
2022T2,M + N,Servicios profesionales,12.9945,0.4695625222793811,11.3813,0.5631431993719022,0.4976367254071374,S3,Estabilidad,Moderada,#378ADD,M10,0.4976367254071374,0.495,0.0026
2022T2,O + P + Q,"Gobierno, educación y salud",5.6213,0.4082961975691896,6.520225,0.4962743657033241,0.43468964800943,S3,Estabilidad,Moderada,#378ADD,M11,0.43468964800943,0.4296,0.0051
2022T2,R + S + T,"Arte, recreación y otros servicios",23.8129,0.5594561379747014,29.8844,0.8176714089249465,0.6369207192597749,S2,Crecimiento,Moderada,#1D9E75,M12,0.6369207192597749,0.6337,0.0032
2022T3,A,Agropecuario,-0.8169,0.3547990929539406,0.9696,0.4199200984102562,0.3743353945908352,S4,Decrecimiento,Media,#BA7517,M01,0.3743353945908352,0.3662,0.0081
2022T3,B,Minería y energía,7.0799,0.4204161809172997,5.0489250000000006,0.4760351974171778,0.4371018858672632,S3,Estabilidad,Moderada,#378ADD,M02,0.4371018858672632,0.4302,0.0069
2022T3,C,Manufactura,5.598,0.408102590266289,9.965799999999998,0.5436716145767958,0.448773297559441,S3,Estabilidad,Moderada,#378ADD,M03,0.448773297559441,0.4327,0.0161
2022T3,D + E,Electricidad y servicios públicos,3.1278,0.3875768924282926,5.900500000000001,0.4877494431408747,0.4176286576420672,S3,Estabilidad,Moderada,#378ADD,M04,0.4176286576420672,0.4021,0.0155
2022T3,F,Construcción,14.3,0.4804103477702338,8.6521,0.5256003881936582,0.493967359897261,S3,Estabilidad,Moderada,#378ADD,M05,0.493967359897261,0.4869,0.007
2022T3,G + H + I,"Comercio, transporte y turismo",11.3856,0.4561936471876669,17.393725,0.645849976632035,0.5130905460209774,S3,Estabilidad,Moderada,#378ADD,M06,0.5130905460209774,0.5061,0.007
2022T3,J,TIC y economía digital,12.6797,0.4669467463586454,17.713475000000003,0.6502484501313182,0.5219372574904473,S3,Estabilidad,Moderada,#378ADD,M07,0.5219372574904473,0.5169,0.005
2022T3,K,Financiero y seguros,9.5113,0.4406194768946718,5.502275,0.4822714693824633,0.4531150746410092,S3,Estabilidad,Moderada,#378ADD,M08,0.4531150746410092,0.4452,0.0079
2022T3,L,Inmobiliario,2.0703,0.3787897798610182,2.18085,0.4365820249966728,0.3961274534017146,S4,Decrecimiento,Media,#BA7517,M09,0.3961274534017146,0.3939,0.0022
2022T3,M + N,Servicios profesionales,7.2115,0.421509688259005,9.9409,0.5433290907609016,0.458055509009574,S3,Estabilidad,Moderada,#378ADD,M10,0.458055509009574,0.4523,0.0057
2022T3,O + P + Q,"Gobierno, educación y salud",-1.0937,0.3524990714327854,3.61215,0.4562709542211418,0.3836306362692924,S4,Decrecimiento,Media,#BA7517,M11,0.3836306362692924,0.3732,0.0105
2022T3,R + S + T,"Arte, recreación y otros servicios",25.5439,0.5738395818082257,27.816775,0.7892292079274318,0.6384564696439875,S2,Crecimiento,Moderada,#1D9E75,M12,0.6384564696439875,0.6326,0.0058
2022T4,A,Agropecuario,-3.2828,0.3343091252190546,-0.862175,0.3947222444801565,0.3524330609973851,S4,Decrecimiento,Media,#BA7517,M01,0.3524330609973851,0.3401,0.0124
2022T4,B,Minería y energía,-5.6533,0.3146118672136419,1.7098500000000003,0.4301029600454223,0.349259195063176,S4,Decrecimiento,Media,#BA7517,M02,0.349259195063176,0.3313,0.018
2022T4,C,Manufactura,2.6828,0.3838792422226783,8.56795,0.5244428227676543,0.4260483163861711,S3,Estabilidad,Moderada,#378ADD,M03,0.4260483163861711,0.4003,0.0258
2022T4,D + E,Electricidad y servicios públicos,2.2168,0.3800070961646642,4.691175,0.4711139968093013,0.4073391663580553,S3,Estabilidad,Moderada,#378ADD,M04,0.4073391663580553,0.3847,0.0226
2022T4,F,Construcción,-0.9664,0.3535568486713802,6.957275,0.5022864152509762,0.398175718645259,S4,Decrecimiento,Media,#BA7517,M05,0.398175718645259,0.3796,0.0186
2022T4,G + H + I,"Comercio, transporte y turismo",1.5418,0.3743983009089572,12.783375,0.5824301101819331,0.4368078436908499,S3,Estabilidad,Moderada,#378ADD,M06,0.4368078436908499,0.4222,0.0146
2022T4,J,TIC y economía digital,1.9452,0.3777502831402938,13.0306,0.5858309314825126,0.4401744776429594,S3,Estabilidad,Moderada,#378ADD,M07,0.4401744776429594,0.4272,0.013
2022T4,K,Financiero y seguros,8.8039,0.4347414594666908,6.641475,0.4979422778590336,0.4537017049843936,S3,Estabilidad,Moderada,#378ADD,M08,0.4537017049843936,0.4438,0.0099
2022T4,L,Inmobiliario,1.7596,0.376208072178132,2.046075,0.4347280632582338,0.3937640695021625,S4,Decrecimiento,Media,#BA7517,M09,0.3937640695021625,0.3891,0.0047
2022T4,M + N,Servicios profesionales,3.5414,0.3910136297879377,8.0883,0.5178447686193162,0.4290629714373511,S3,Estabilidad,Moderada,#378ADD,M10,0.4290629714373511,0.4192,0.0099
2022T4,O + P + Q,"Gobierno, educación y salud",-2.7822,0.338468773967213,1.29755,0.4244313709171832,0.3642575530522041,S4,Decrecimiento,Media,#BA7517,M11,0.3642575530522041,0.3487,0.0155
2022T4,R + S + T,"Arte, recreación y otros servicios",32.279,0.6298037254033556,28.0023,0.7917812854753741,0.6783969934249611,S2,Crecimiento,Moderada,#1D9E75,M12,0.6783969934249611,0.6683,0.0101
2023T1,A,Agropecuario,0.8388,0.3685568445167171,-0.2877,0.4026247091040836,0.378777203892927,S4,Decrecimiento,Media,#BA7517,M01,0.378777203892927,0.3664,0.0124
2023T1,B,Minería y energía,3.2733,0.3887858994056338,1.9938250000000004,0.4340093134839178,0.402352923629119,S3,Estabilidad,Moderada,#378ADD,M02,0.402352923629119,0.3852,0.0172
2023T1,C,Manufactura,3.0085,0.3865855898001357,7.29125,0.5068805675165683,0.4226740831150655,S3,Estabilidad,Moderada,#378ADD,M03,0.4226740831150655,0.3982,0.0245
2023T1,D + E,Electricidad y servicios públicos,2.3799,0.3813623472849691,3.8193000000000006,0.4591205047618032,0.4046897945280193,S3,Estabilidad,Moderada,#378ADD,M04,0.4046897945280193,0.3819,0.0228
2023T1,F,Construcción,-1.8179,0.3464814573228846,5.235375,0.4785999992434213,0.3861170198990456,S4,Decrecimiento,Media,#BA7517,M05,0.3861170198990456,0.3662,0.0199
2023T1,G + H + I,"Comercio, transporte y turismo",-0.8956,0.3541451489737566,8.7988,0.5276183899523597,0.4061871212673375,S3,Estabilidad,Moderada,#378ADD,M06,0.4061871212673375,0.3896,0.0165
2023T1,J,TIC y economía digital,2.4529,0.381968928105216,8.433725,0.5225964268163135,0.4241571777185452,S3,Estabilidad,Moderada,#378ADD,M07,0.4241571777185452,0.409,0.0151
2023T1,K,Financiero y seguros,23.8612,0.5598574784352208,13.391075,0.590789617126466,0.5691371200425943,S3,Estabilidad,Moderada,#378ADD,M08,0.5691371200425943,0.563,0.0062
2023T1,L,Inmobiliario,1.8036,0.3765736825355411,1.9261,0.4330776899726153,0.3935248847666633,S4,Decrecimiento,Media,#BA7517,M09,0.3935248847666633,0.3889,0.0046
2023T1,M + N,Servicios profesionales,3.4422,0.3901893446185063,6.7974,0.5000871785013346,0.4231586947833547,S3,Estabilidad,Moderada,#378ADD,M10,0.4231586947833547,0.4127,0.0105
2023T1,O + P + Q,"Gobierno, educación y salud",0.4399,0.3652422542537519,0.5463250000000001,0.4140975374394695,0.3798988392094671,S4,Decrecimiento,Media,#BA7517,M11,0.3798988392094671,0.3646,0.0153
2023T1,R + S + T,"Arte, recreación y otros servicios",15.1375,0.4873694085504629,24.193325,0.739385114726564,0.5629741204032932,S3,Estabilidad,Moderada,#378ADD,M12,0.5629741204032932,0.552,0.0109
